Nama Dealer/Suplai,Pulau Dealer,Period,Supply
Nasmoco Purbalingga,Jawa,2037,7.98
Nasmoco Purwokerto,Jawa,2037,7.98
Nasmoco Salatiga,Jawa,2037,7.98
Nasmoco Kaligawe,Jawa,2037,7.98
Nasmoco Pemuda,Jawa,2037,7.98
Nasmoco Majapahit,Jawa,2037,7.98
Nasmoco Gombel,Jawa,2037,7.98
Nasmoco Siliwangi,Jawa,2037,7.98
Nasmoco Slamet Riyadi,Jawa,2037,7.98
Nasmoco Solo Baru,Jawa,2037,7.98
Nasmoco Ring Road,Jawa,2037,7.98
Nasmoco Tegal,Jawa,2037,7.98
Nasmoco Wonosobo,Jawa,2037,7.98
Nasmoco Mlati,Jawa,2037,17.12
Nasmoco Janti,Jawa,2037,17.12
Nasmoco Bantul,Jawa,2037,17.12
AUTO2000 Banyuwangi,Jawa,2037,7.48
AUTO2000 Bojonegoro,Jawa,2037,7.48
AUTO2000 Manyar Gresik,Jawa,2037,7.48
Arina Parama Jaya,Jawa,2037,7.48
AUTO2000 Jember,Jawa,2037,7.48
AUTO2000 Jember BP,Jawa,2037,7.48
AUTO2000 Jombang,Jawa,2037,7.48
AUTO2000 Kediri,Jawa,2037,7.48
AUTO2000 Kediri Suharmadji,Jawa,2037,7.48
AUTO2000 Lumajang,Jawa,2037,7.48
AUTO2000 Madiun,Jawa,2037,7.48
Kartika Sari Motor,Jawa,2037,7.48
AUTO2000 Malang Soetoyo,Jawa,2037,7.48
AUTO2000 Malang Supriadi,Jawa,2037,7.48
AUTO2000 Singosari,Jawa,2037,7.48
IMM Toyota Mojokerto,Jawa,2037,7.48
Auto2000 Ngawi,Jawa,2037,7.48
AUTO2000 Pasuruan,Jawa,2037,7.48
AUTO2000 Probolinggo,Jawa,2037,7.48
Asri Motor,Jawa,2037,7.48
Asri Motor Taman,Jawa,2037,7.48
Asri Motor BP,Jawa,2037,7.48
AUTO2000 Basuki Rachmat,Jawa,2037,7.48
AUTO2000 A. Yani,Jawa,2037,7.48
AUTO2000 Pecindilan,Jawa,2037,7.48
AUTO2000 Waru (DYNA OUTLET),Jawa,2037,7.48
AUTO2000 Jemur Sari,Jawa,2037,7.48
AUTO2000 Kertajaya,Jawa,2037,7.48
AUTO2000 Kenjeran,Jawa,2037,7.48
AUTO2000 Wiyung,Jawa,2037,7.48
Liek Motor Walikota,Jawa,2037,7.48
Liek Motor Indrapura,Jawa,2037,7.48
AUTO2000 HR Mohammad,Jawa,2037,7.48
Liek Motor Dupak BP,Jawa,2037,7.48
AUTO2000 Tuban,Jawa,2037,7.48
AUTO2000 Tulungagung,Jawa,2037,7.48
AUTO2000 Cikupa,Jawa,2037,7.78
Tunas Toyota Cilegon,Jawa,2037,7.78
AUTO2000 Pandeglang,Jawa,2037,7.78
AUTO2000 Serang,Jawa,2037,7.78
Tunas Toyota Serang,Jawa,2037,7.78
AUTO2000 Ciledug (BP),Jawa,2037,7.78
AUTO2000 Bintaro Jaya,Jawa,2037,7.78
AUTO2000 Bumi Serpong Damai,Jawa,2037,7.78
AUTO2000 Pondok Jagung,Jawa,2037,7.78
AUTO2000 Alam Sutera,Jawa,2037,7.78
AUTO2000 Tangerang,Jawa,2037,7.78
Tunas Toyota Tangerang,Jawa,2037,7.78
Tunas Toyota Ciputat,Jawa,2037,7.78
Astrido Toyota Tangerang,Jawa,2037,7.78
Astrido Toyota Karawaci,Jawa,2037,7.78
Astrido Toyota Pondok Cabe,Jawa,2037,7.78
Plaza Toyota Serpong,Jawa,2037,7.78
AUTO2000 BSD City,Jawa,2037,7.78
AUTO2000 Pasar Kemis,Jawa,2037,7.78
Tunas Toyota Cipondoh,Jawa,2037,7.78
Tunas Toyota Balaraja,Jawa,2037,7.78
Astrido Toyota Bitung,Jawa,2037,7.78
Setiajaya Toyota Pamulang,Jawa,2037,7.78
Tunas Toyota Lebak,Jawa,2037,7.78
AUTO2000 Denpasar,Kepulauan Nusa Tenggara,2037,11.91
AUTO2000 Sanur,Kepulauan Nusa Tenggara,2037,11.91
Agung Toyota Denpasar,Kepulauan Nusa Tenggara,2037,11.91
Agung Toyota Kuta,Kepulauan Nusa Tenggara,2037,11.91
AUTO2000 Gianyar,Kepulauan Nusa Tenggara,2037,11.91
Agung Toyota Gianyar,Kepulauan Nusa Tenggara,2037,11.91
AUTO2000 Singaraja,Kepulauan Nusa Tenggara,2037,11.91
Agung Toyota Singaraja,Kepulauan Nusa Tenggara,2037,11.91
AUTO2000 Tabanan,Kepulauan Nusa Tenggara,2037,11.91
Agung Toyota Tabanan,Kepulauan Nusa Tenggara,2037,11.91
Agung Toyota Tabanan BP,Kepulauan Nusa Tenggara,2037,11.91
Krida Toyota Bima,Kepulauan Nusa Tenggara,2037,11.99
Krida Toyota Praya,Kepulauan Nusa Tenggara,2037,11.99
Krida Toyota Selong SP,Kepulauan Nusa Tenggara,2037,11.99
Krida Toyota,Kepulauan Nusa Tenggara,2037,11.99
Auto Nusa Abadi,Kepulauan Nusa Tenggara,2037,28.26
AUTO2000 Supadio Pontianak,Kalimantan,2037,15.42
Anzon Toyota Pontianak,Kalimantan,2037,15.42
Anzon Toyota Pontianak BP,Kalimantan,2037,15.42
Anzon Toyota Singkawang,Kalimantan,2037,15.42
Wira Megah Palangkaraya,Kalimantan,2037,25.8
Auto2000 Palangkaraya,Kalimantan,2037,25.8
Anzon Toyota Sampit,Kalimantan,2037,25.8
AUTO2000 Ahmad Yani Banjarmasin,Kalimantan,2037,19.28
Wira Megah Banjarbaru,Kalimantan,2037,19.28
Wira Megah Banjarmasin,Kalimantan,2037,19.28
Wira Megah Pelaihari,Kalimantan,2037,19.28
AUTO2000 Balikpapan Sudirman,Kalimantan,2037,12.18
AUTO2000 Balikpapan BP,Kalimantan,2037,12.18
AUTO2000 Balikpapan MT Haryono,Kalimantan,2037,12.18
AUTO2000 Bontang,Kalimantan,2037,12.18
AUTO2000 Tenggarong,Kalimantan,2037,12.18
Graha Toyota Kutaikartanegara,Kalimantan,2037,12.18
AUTO2000 Sangatta,Kalimantan,2037,12.18
Graha Toyota Sangatta,Kalimantan,2037,12.18
Auto2000 Paser,Kalimantan,2037,12.18
AUTO2000 Samarinda,Kalimantan,2037,12.18
Graha Toyota Samarinda,Kalimantan,2037,12.18
Sumber Harapan Tarakan I,Kalimantan,2037,32.05
Sumber Harapan Tarakan II,Kalimantan,2037,32.05
Hasjrat Toyota Bitung,Sulawesi,2037,15.29
Hasjrat Toyota Kotamobagu,Sulawesi,2037,15.29
Hasjrat Toyota Manado Kombos,Sulawesi,2037,15.29
Hasjrat Toyota Manado Sudirman,Sulawesi,2037,15.29
Hasjrat Toyota Manado Tendean,Sulawesi,2037,15.29
Hasjrat Toyota Airmadidi,Sulawesi,2037,15.29
Hasjrat Toyota Luwuk,Sulawesi,2037,12.78
Hasjrat Toyota Palu Durian,Sulawesi,2037,12.78
Hasjrat Toyota Palu Diponegoro,Sulawesi,2037,12.78
Hasjrat Toyota Palu Mutiara,Sulawesi,2037,12.78
Kalla Toyota Juanda,Sulawesi,2037,12.78
Kalla Toyota Martadinata,Sulawesi,2037,12.78
Kalla Toyota Poso,Sulawesi,2037,12.78
Kalla Toyota Bone,Sulawesi,2037,8.21
Kalla Toyota Bulukumba,Sulawesi,2037,8.21
Kalla Toyota Gowa,Sulawesi,2037,8.21
Kalla Toyota (I) Urip Sumoharjo,Sulawesi,2037,8.21
Kalla Toyota Alauddin,Sulawesi,2037,8.21
Kalla Toyota HOS Cokroaminoto,Sulawesi,2037,8.21
Kalla Toyota Maros,Sulawesi,2037,8.21
Kalla Toyota Serui,Sulawesi,2037,8.21
Garasi Kalla Toyota,Sulawesi,2037,8.21
Kalla Toyota Palopo,Sulawesi,2037,8.21
Kalla Toyota Pare-pare,Sulawesi,2037,8.21
Kalla Toyota Pinrang,Sulawesi,2037,8.21
Kalla Toyota Sengkang,Sulawesi,2037,8.21
Kalla Toyota Sidrap,Sulawesi,2037,8.21
Kalla Toyota Soppeng,Sulawesi,2037,8.21
Kalla Toyota Tanatoraja,Sulawesi,2037,8.21
Kalla Toyota Kendari,Sulawesi,2037,26.43
Kalla Toyota Kolaka,Sulawesi,2037,26.43
Hasjrat Toyota Gorontalo Kasuari,Sulawesi,2037,21.44
Hasjrat Toyota Gorontalo,Sulawesi,2037,21.44
Hasjrat Toyota Limboto,Sulawesi,2037,21.44
Kalla Toyota Mamuju,Sulawesi,2037,29.43
Kalla Toyota Polmas,Sulawesi,2037,29.43
Hasjrat Toyota Ambon,Kepulauan Maluku,2037,33.6
Hasjrat Toyota Ternate,Kepulauan Maluku,2037,71.87
Sinar Suri Manokwari,Papua,2037,37.99
Hasjrat Toyota Sorong,Papua,2037,37.99
Hasjrat Toyota Biak,Papua,2037,21.66
Hasjrat Toyota Abepura,Papua,2037,21.66
Hasjrat Toyota Jayapura,Papua,2037,21.66
Hasjrat Toyota Nabire,Papua,2037,21.66
Hasjrat Toyota Timika,Papua,2037,21.66
MINI EUROKARS PT. TRANS EUROKARS INDONESIA,Jawa,2037,8.83
PT. Plaza Auto Raya BANDUNG,Jawa,2037,6.91
PT Plaza Auto Raya SURABAYA,Jawa,2037,7.48
PT. Plaza Auto Raya SERPONG,Jawa,2037,7.78
PT. Plaza Auto Raya PONDOK INDAH,Jawa,2037,8.83
PT. Plaza Auto Raya SENOPATI,Jawa,2037,8.83
MINI Performance Motors Service,Sumatera,2037,9.7
Menteng Service Center,Jawa,2037,8.83
Mampang Service Center,Jawa,2037,8.83
Pluit Service Center,Jawa,2037,8.83
Service Center KYMCO iONEX Cideng,Jawa,2037,248.47
KYMCO BANDUNG OTO BUTIK,Jawa,2037,49.38
KYMCO ASTA MOTOR PERKASA,Kepulauan Nusa Tenggara,2037,100.27
Dealer Gesits Aceh,Sumatera,2037,188
Dealer GESITS Bandung,Jawa,2037,49.38
Dealer Gesits Batam,Sumatera,2037,164.05
Dealer Gesits Bekasi,Jawa,2037,49.38
Dealer GESITS Bintaro,Jawa,2037,248.47
Dealer GESITS Blitar,Jawa,2037,54.08
Dealer Gesits Bogor,Jawa,2037,49.38
Dealer Gesits Bontang,Kalimantan,2037,152.83
Dealer Gesits BSD,Jawa,2037,99.09
Dealer GESITS Denpasar Bali,Kepulauan Nusa Tenggara,2037,100.27
Dealer GESITS Dumai,Sumatera,2037,162.26
Dealer Gesits Karawang,Jawa,2037,49.38
Dealer GESITS Kendari,Sulawesi,2037,292.7
Dealer Gesits Lampung,Sumatera,2037,74.45
Dealer Gesits Makassar,Sulawesi,2037,122.78
Dealer Gesits Malang,Jawa,2037,54.08
Dealer Gesits Medan,Sumatera,2037,96.7
Dealer GESITS Morotai,Kepulauan Maluku,2037,159.18
Dealer Gesits Nias,Sumatera,2037,96.7
Dealer Gesits Pakuwon Surabaya,Jawa,2037,54.08
Dealer Gesits Palembang,Sumatera,2037,412.21
Dealer Gesits Pekanbaru,Sumatera,2037,162.26
Dealer Gesits Pelalawan,Sumatera,2037,162.26
Dealer GESITS Pontianak,Kalimantan,2037,45.55
Dealer Gesits Samarinda,Kalimantan,2037,152.83
Dealer GESITS Semarang I,Jawa,2037,48.61
Dealer Gesits Semarang II,Jawa,2037,48.61
Dealer Gesits Siak,Sumatera,2037,162.26
Dealer Gesits Sukabumi,Jawa,2037,49.38
Dealer GESITS Sumba Barat,Kepulauan Nusa Tenggara,2037,93.9
Dealer GESITS Sumbawa,Kepulauan Nusa Tenggara,2037,185.92
Dealer GESITS Sumenep Madura,Jawa,2037,54.08
Dealer GESITS Surabaya I,Jawa,2037,54.08
Dealer GESITS Surabaya II,Jawa,2037,54.08
Dealer GESITS Timika - Papua,Papua,2037,456.14
Dealer Gesits Kupang,Kepulauan Nusa Tenggara,2037,93.9
Dealer GESITS Yogyakarta,Jawa,2037,60.65
Qaddasa Gesits Motor Sibolga,Sumatera,2037,96.7
Electrum Dealer,Jawa,2037,248.47
PT. Supra Benelli Motorsport (Main Dealer),Jawa,2037,248.47
Benelli Dewi Sartika Jakarta Timur,Jawa,2037,248.47
BENELLI CIKARANG,Jawa,2037,49.38
PT. Benelli Anugerah Motor Pusaka Branch FATMAWATI,Jawa,2037,60.65
PT. Benelli Anugerah Motor Pusaka Branch BEKASI,Jawa,2037,49.38
PT. Benelli Anugerah Motor Pusaka Branch BOGOR,Jawa,2037,49.38
PT. Benelli Anugerah Motor Pusaka - Benelli Depok,Jawa,2037,49.38
PT Benelli Anugerah Motor Pusaka - Branch BSD,Jawa,2037,99.09
Benelli Serang,Jawa,2037,99.09
Benelli Bandung Center (Main Dealer),Jawa,2037,49.38
BENELLI KARAWANG,Jawa,2037,49.38
Benelli Garut Center,Jawa,2037,49.38
Benelli Sukabumi,Jawa,2037,49.38
Benelli Cirebon Center,Jawa,2037,49.38
PT. Benelli Anugerah Motor Pusaka - Branch Semarang,Jawa,2037,48.61
PT. Benelli Anugerah Motor Pusaka - Branch Solo,Jawa,2037,48.61
PT. Benelli Anugerah Motor Pusaka - Branch Kudus,Jawa,2037,48.61
PT. Benelli Anugerah Motor Pusaka - Branch Yogyakarta,Jawa,2037,60.65
PT. Benelli Perkasa Motor (Main Dealer),Jawa,2037,54.08
PT. Benelli Perkasa Motor Branch Malang,Jawa,2037,54.08
PT. Benelli Perkasa Motor Branch BALI Veteran,Kepulauan Nusa Tenggara,2037,100.27
Benelli Palembang,Sumatera,2037,412.21
PT. Sedayu Central Niaga - Benelli Pekanbaru,Sumatera,2037,162.26
PT. Benelli Anugerah Motor Pusaka - Branch Medan,Sumatera,2037,96.7
PT. Benelli Anugerah Motor Pusaka - Branch Lampung,Sumatera,2037,74.45
Benelli Belitung,Sumatera,2037,290.99
Benelli Makassar,Sulawesi,2037,122.78
Benelli Kendari,Sulawesi,2037,206.73
Benelli ParePare,Sulawesi,2037,122.78
Benelli Palu,Sulawesi,2037,206.73
Benelli Ambon,Kepulauan Maluku,2037,74.43
Benelli Pangeran Antasari Banjarmasin,Kalimantan,2037,85.38
Benelli Banjarmasin,Kalimantan,2037,85.38
Benelli Pontianak,Kalimantan,2037,45.55
Benelli Samarinda,Kalimantan,2037,152.83
TVS PRINGSEWU,Sumatera,2037,74.45
TVS BANYUWANGI,Jawa,2037,54.08
TVS TANGGERANG,Jawa,2037,99.09
TVS GATSU MEDAN,Sumatera,2037,96.7
TVS SOLO,Jawa,2037,48.61
TVS KARAWANG,Jawa,2037,49.38
TVS CIREBON,Jawa,2037,49.38
TVS TABANAN,Kepulauan Nusa Tenggara,2037,100.27
TVS SINGKAWANG,Kalimantan,2037,45.55
TVS CIANJUR,Jawa,2037,49.38
TVS PANDEGLANG,Jawa,2037,99.09
TVS AMBON/Dealer Gesits,Kepulauan Maluku,2037,74.43
TVS MEDAN,Sumatera,2037,96.7
TVS TEGAL,Jawa,2037,48.61
TVS KUDUS,Jawa,2037,48.61
TVS BANJARBARU,Kalimantan,2037,85.38
TVS DEWISARTIKA,Jawa,2037,248.47
TVS PADALARANG,Jawa,2037,49.38
TVS GARUT,Jawa,2037,49.38
TVS MAKASSAR,Sulawesi,2037,122.78
TVS SEMARANG,Jawa,2037,48.61
TVS PURWOKERTO,Jawa,2037,48.61
TVS GRESIK,Jawa,2037,54.08
TVS PONTIANAK,Kalimantan,2037,45.55
TVS KETAPANG,Kalimantan,2037,45.55
TVS SAMBAS,Kalimantan,2037,45.55
TVS PALANGKARAYA,Kalimantan,2037,228.56
TVS LAMPUNG,Sumatera,2037,74.45
TVS BALI,Kepulauan Nusa Tenggara,2037,100.27
TVS JATIASIH,Jawa,2037,49.38
TVS SURABAYA,Jawa,2037,54.08
TVS YOGYAKARTA,Jawa,2037,60.65
TVS BANDUNG,Jawa,2037,49.38
TVS CIBINONG,Jawa,2037,49.38
TVS CENGKARENG,Jawa,2037,248.47
TVS SUKABUMI,Jawa,2037,49.38
TVS BEKASI TIMUR,Jawa,2037,49.38
TVS KEDIRI,Jawa,2037,54.08
TVS SUOH,Sumatera,2037,74.45
Dealer Gisits Gorontalo,Sulawesi,2037,542.21
Dealer Gesits Tanjung Pinang,Sumatera,2037,164.05
Dealer Gesits Tarakan,Kalimantan,2037,212.97
Dealer Polytron Bitung (Cikupa),Jawa,2037,99.09
Dealer Polytron Jakarta Barat,Jawa,2037,248.47
Dealer Polytron Jakarta Timur,Jawa,2037,248.47
Dealer Polytron Jakarta Selatan,Jawa,2037,248.47
Dealer Polytron Cilegon,Jawa,2037,99.09
Dealer Polytron Tangerang,Jawa,2037,99.09
Dealer Polytron Depok,Jawa,2037,49.38
Dealer Polytron Cikarang,Jawa,2037,49.38
Dealer Polytron Bogor,Jawa,2037,49.38
Dealer Polytron Bekasi,Jawa,2037,49.38
Dealer Polytron Bandung,Jawa,2037,49.38
Dealer Polytron Bandung Utara,Jawa,2037,49.38
Dealer Polytron Tasikmalaya,Jawa,2037,49.38
Dealer Polytron Subang,Jawa,2037,49.38
Dealer Polytron Sukabumi,Jawa,2037,49.38
Dealer Polytron Cirebon,Jawa,2037,49.38
Dealer Polytron Semarang,Jawa,2037,48.61
Dealer Polytron Kudus,Jawa,2037,48.61
Dealer Polytron Pekalongan,Jawa,2037,48.61
Dealer Polytron Klaten,Jawa,2037,48.61
Dealer Polytron Yogyakarta,Jawa,2037,60.65
Dealer Polytron Solo,Jawa,2037,48.61
Dealer Polytron Purwokerto,Jawa,2037,48.61
Dealer Polytron Surabaya (Rungkut),Jawa,2037,54.08
Dealer Polytron Pasuruan,Jawa,2037,54.08
Dealer Polytron Malang,Jawa,2037,54.08
Dealer Polytron Bojonegoro,Jawa,2037,54.08
Dealer Polytron Surabaya Utara,Jawa,2037,54.08
Dealer Polytron Kediri,Jawa,2037,54.08
Dealer Polytron Madiun,Jawa,2037,54.08
Hyundai Pramuka,Jawa,2038,14.17
Hyundai Lotte Shopping Avenue,Jawa,2038,14.17
Hyundai DI Panjaitan,Jawa,2038,14.17
Hyundai Pancoran,Jawa,2038,14.17
Hyundai Sawah Besar,Jawa,2038,14.17
Hyundai Mampang,Jawa,2038,14.17
Hyundai Kelapa Gading,Jawa,2038,14.17
Hyundai Simprug,Jawa,2038,14.17
Hyundai Pegangsaan,Jawa,2038,14.17
Hyundai Lippo Plaza Kramat Jati,Jawa,2038,14.17
Hyundai Sunter,Jawa,2038,14.17
Hyundai Kebon Jeruk,Jawa,2038,14.17
Hyundai Pondok Indah Mall,Jawa,2038,14.17
Hyundai Kalimalang,Jawa,2038,14.17
Hyundai Fatmawati,Jawa,2038,14.17
Hyundai Pluit,Jawa,2038,14.17
Hyundai Lippo Mall Puri,Jawa,2038,14.17
Hyundai Pondok Gede,Jawa,2038,11.08
Hyundai Cilandak,Jawa,2038,14.17
Hyundai Ciputat,Jawa,2038,12.48
Hyundai PIK,Jawa,2038,14.17
Hyundai Summarecon Bekasi,Jawa,2038,11.08
Hyundai Cimanggis,Jawa,2038,11.08
Hyundai Bintaro,Jawa,2038,12.48
Hyundai Cipondoh,Jawa,2038,12.48
Hyundai Margonda,Jawa,2038,11.08
Hyundai Bekasi Timur,Jawa,2038,11.08
Hyundai Cibubur,Jawa,2038,11.08
Hyundai Sawangan,Jawa,2038,11.08
Hyundai Tangerang City,Jawa,2038,12.48
Hyundai Serpong,Jawa,2038,12.48
Hyundai BSD City,Jawa,2038,12.48
Hyundai Summarecon Mall Serpong,Jawa,2038,12.48
Hyundai Cibinong,Jawa,2038,11.08
Hyundai Cikarang,Jawa,2038,11.08
Hyundai Mal Lippo Cikarang,Jawa,2038,11.08
Hyundai Sholeh Iskandar,Jawa,2038,11.08
Hyundai Cikupa,Jawa,2038,12.48
Hyundai Tajur,Jawa,2038,11.08
Hyundai Karawang,Jawa,2038,11.08
Hyundai Purwakarta,Jawa,2038,11.08
Hyundai Cianjur,Jawa,2038,11.08
Hyundai Serang,Jawa,2038,12.48
Hyundai Sukabumi,Jawa,2038,11.08
Hyundai Cilegon,Jawa,2038,12.48
Hyundai Pasteur,Jawa,2038,11.08
Hyundai Cihampelas,Jawa,2038,11.08
Hyundai Leuwipanjang,Jawa,2038,11.08
Hyundai Ahmad Yani,Jawa,2038,11.08
Hyundai Soekarno Hatta,Jawa,2038,11.08
Hyundai Rancaekek,Jawa,2038,11.08
Hyundai Indramayu,Jawa,2038,11.08
Hyundai Cirebon,Jawa,2038,11.08
Hyundai Tasikmalaya,Jawa,2038,11.08
Hyundai Lampung,Sumatera,2038,24.51
Hyundai Kalijaga,Jawa,2038,11.08
Hyundai Tegal,Jawa,2038,12.81
Hyundai Purwokerto,Jawa,2038,12.81
Hyundai Batang,Jawa,2038,12.81
Hyundai Magelang,Jawa,2038,12.81
Hyundai Puri Anjasmoro,Jawa,2038,12.81
Hyundai Setiabudi,Jawa,2038,12.81
Hyundai Raden Patah,Jawa,2038,12.81
Hyundai Mlati,Jawa,2038,27.46
Hyundai Veteran,Sumatera,2038,16.82
Hyundai Soetta,Sumatera,2038,16.82
Hyundai Adisucipto,Jawa,2038,27.46
Hyundai Kudus,Jawa,2038,12.81
Hyundai Bangka,Sumatera,2038,70.27
Hyundai Adisucipto Solo,Jawa,2038,12.81
Hyundai Solo Baru,Jawa,2038,12.81
Hyundai Madiun,Jawa,2038,12.01
Hyundai Lubuklinggau,Sulawesi,2038,13.18
Hyundai Bengkulu,Sumatera,2038,49.91
Hyundai Tuban,Jawa,2038,12.01
Hyundai Kediri,Jawa,2038,12.01
Hyundai Jambi,Sumatera,2038,35.66
Hyundai HR Muhammad,Jawa,2038,12.01
Hyundai Basuki Rahmat,Jawa,2038,12.01
Hyundai Waru,Jawa,2038,12.01
Hyundai Gubeng,Jawa,2038,12.01
Hyundai Jemur Andayani,Jawa,2038,12.01
Hyundai Sutoyo,Jawa,2038,12.01
Hyundai Singosari,Jawa,2038,12.01
Hyundai Pontianak,Kalimantan,2038,24.75
Hyundai Jember,Jawa,2038,12.01
Hyundai Banyuwangi,Jawa,2038,12.01
Hyundai Nagoya,Sumatera,2038,22.42
Hyundai Palangka Raya,Kalimantan,2038,41.39
Hyundai Banjarmasin,Kalimantan,2038,30.93
Hyundai Khatib Sulaiman,Sumatera,2038,29.51
Hyundai Gatsu,Kepulauan Nusa Tenggara,2038,19.12
Hyundai Panam,Sumatera,2038,22.42
Hyundai Sunset Road,Kepulauan Nusa Tenggara,2038,19.12
Hyundai Lombok,Kepulauan Nusa Tenggara,2038,19.24
Hyundai Dumai,Sumatera,2038,22.42
Hyundai Balikpapan,Kalimantan,2038,19.54
Hyundai Samarinda,Kalimantan,2038,19.54
Hyundai Pettarani,Sulawesi,2038,13.18
Hyundai Urip Sumoharjo,Sulawesi,2038,13.18
Hyundai Sungguminasa,Sulawesi,2038,13.18
Hyundai SM Raja,Sumatera,2038,15.57
Hyundai Yos Sudarso,Sumatera,2038,15.57
Hyundai Gatot Subroto,Sumatera,2038,15.57
Hyundai Binjai,Sumatera,2038,15.57
Hyundai Palopo,Sulawesi,2038,13.18
Hyundai Palu,Sulawesi,2038,20.51
Hyundai Tarakan,Kalimantan,2038,51.43
Hyundai Kendari,Sulawesi,2038,42.41
Hyundai Aceh,Sumatera,2038,27.24
Hyundai Kupang,Kepulauan Nusa Tenggara,2038,45.35
Hyundai Gorontalo,Sulawesi,2038,34.4
Hyundai Manado,Sulawesi,2038,24.53
Hyundai Ambon,Kepulauan Maluku,2038,53.92
Hyundai Jayapura,Papua,2038,34.76
PT Arista Jaya Abadi - Medan,Sumatera,2038,15.57
PT Thamrin Citra Abadi - Palembang,Sumatera,2038,16.82
PT Cakrawala Automotif Rabhasa - Bintaro,Jawa,2038,12.48
PT Cakrawala Automotif Rabhasa - Kuningan,Jawa,2038,14.17
"PT Dipo Angkasa Motor - Pluit, Jakarta",Jawa,2038,14.17
PT Mercindo Autorama - Mampang,Jawa,2038,14.17
PT Mercindo Autorama - Sunter,Jawa,2038,14.17
PT Panji Rama Otomotif - BSD,Jawa,2038,12.48
PT Panji Rama Otomotif - Gandaria,Jawa,2038,14.17
PT Suri Motor Indonesia - TB Simatupang,Jawa,2038,14.17
PT Citrakarya Pranata - Bandung,Jawa,2038,11.08
PT Hartono Raya Motor - Semarang,Jawa,2038,12.81
PT Kalimas Arubu Indonesia - Yogyakarta,Jawa,2038,27.46
PT Hartono Raya Motor - Surabaya,Jawa,2038,12.01
PT Kedaung Satrya Motor - Surabaya,Jawa,2038,12.01
PT Hartono Raya Motor - Denpasar,Kepulauan Nusa Tenggara,2038,19.12
PT Kumala Bintang Cemerlang - Makassar,Sulawesi,2038,13.18
Astra Autoprima,Jawa,2038,14.17
Tunas Bekasi,Jawa,2038,14.17
Astra Pluit,Jawa,2038,14.17
Eurokars Group Eurokars PIK 2,Jawa,2038,12.48
Tunas Asset Sarana,Jawa,2038,14.17
Tunas Tomang,Jawa,2038,14.17
PT Performance Motors Indonesia,Jawa,2038,14.17
Artha Motor Lestari Thamrin,Jawa,2038,14.17
Tunas Tebet,Jawa,2038,14.17
PMI BPS PT Performance Auto Selection,Jawa,2038,14.17
Eurokars Kebon Jeruk,Jawa,2038,14.17
Astra Cilandak,Jawa,2038,14.17
PT. Bestindo Car Utama,Jawa,2038,12.48
Karya Prima Ultima,Jawa,2038,12.48
Astra Serpong,Jawa,2038,12.48
Tunas Bandung,Jawa,2038,11.08
Astra Semarang,Jawa,2038,12.81
Astra Surabaya,Jawa,2038,12.01
Karyatama Trans Niaga Pekanbaru,Sumatera,2038,22.42
Astra  Denpasar,Kepulauan Nusa Tenggara,2038,19.12
Astra Makassar,Sulawesi,2038,13.18
PT Performance Motors Ind Medan PMI Medan,Sumatera,2038,15.57
MG Pluit,Jawa,2038,14.17
MG Kebon Jeruk,Jawa,2038,14.17
MG Samanhudi,Jawa,2038,14.17
MG Mampang,Jawa,2038,14.17
MG Pondok Indah,Jawa,2038,14.17
MG Bekasi,Jawa,2038,11.08
MG Buah Batu - Bandung,Jawa,2038,11.08
MG Surabaya,Jawa,2038,12.01
MG Medan,Sumatera,2038,15.57
MG Palembang,Sumatera,2038,16.82
MG Pekanbaru,Sumatera,2038,22.42
MG Balikpapan,Kalimantan,2038,19.54
MG Kairagi - Manado,Sulawesi,2038,24.53
MG Pettarani - Makassar,Sulawesi,2038,13.18
MG Batam,Sumatera,2038,33.95
MG Puri,Jawa,2038,14.17
MG Citraland,Jawa,2038,12.01
MG BSD,Jawa,2038,12.48
MG Puri Anjasmoro - Semarang,Jawa,2038,12.81
MG Cihampelas - Bandung,Jawa,2038,11.08
MG Fatmawati,Jawa,2038,14.17
MG Bogor,Jawa,2038,11.08
MG Denpasar - Bali,Kepulauan Nusa Tenggara,2038,19.12
MG SCBD,Jawa,2038,14.17
MG Solo,Jawa,2038,12.81
MG Mlati,Jawa,2038,27.46
MG Sengkang,Sulawesi,2038,13.18
MG Palu,Sulawesi,2038,20.51
MG Kendari,Sulawesi,2038,42.41
MG Cibubur,Jawa,2038,11.08
MG Cirebon,Jawa,2038,11.08
MG KS Tubun,Jawa,2038,14.17
MG Lampung,Sumatera,2038,24.51
MG Pontianak,Kalimantan,2038,24.75
MG Sukabumi,Jawa,2038,11.08
Kia Ciputat - PT. Yi Li Sha,Jawa,2038,14.17
Kia Pondok Indah -  PT. Wahana Wirawan,Jawa,2038,14.17
Kia Bintaro - PT. Indomobil Trada Nasional,Jawa,2038,12.48
Kia Daan Mogot - PT. Indomobil Trada Nasional,Jawa,2038,14.17
Kia PIK - PT. Indomobil Trada Nasional,Jawa,2038,14.17
Kia Cinere - PT. Indomobil Trada Nasional,Jawa,2038,11.08
Kia Cimone - PT. Indomobil Trada Nasional,Jawa,2038,12.48
Kia Halim - PT. Indomobil Trada Nasional,Jawa,2038,14.17
Kia Pulogadung - PT. Wahana Indo Trada,Jawa,2038,14.17
